product_title,source_site,product_url,description_clean,min_order_qty,sold_in_pairs,sold_in_packs,min_lineal_feet,unit_type,notes_raw_rules
"Window Weatherstrip, Vertical L Offset – 100′ Roll",truthentrygard.com,https://truthentrygard.com/product/window-weatherstrip-vertical-l-offset-100-roll/,"For questions or concerns, please contact info@truthentrygard.com Description Crafted for versatility, our weather seals feature a window jamb offset style, ensuring a snug fit for most casement windows. The flexible bulb design serves as a mechanical seal between the sash and frame, adapting effortlessly to the sealing surface for enhanced effectiveness. Compatible with Bilt best 1980, 1990, and 2000 casement windows, our weather seals are specifically tailored for vertical positioning within the window frame on both left and right sides. Please note that they are not typically used on horizontals (refer to Casement Sill & Head – #RFR8 for horizontal applications). Available in a timeless beige/tan color, our weather seals not only offer superior functionality but also seamlessly complement your window aesthetics. Elevate the performance and longevity of your Bilt-Best windows with the Wood and Clad Casement Frame Vertical Type Weather Seals, #RFR9, providing reliable protection against the elements while maintaining the integrity of your window system. Description Crafted for versatility, our weather seals feature a window jamb offset style, ensuring a snug fit for most casement windows. The flexible bulb design serves as a mechanical seal between the sash and frame, adapting effortlessly to the sealing surface for enhanced effectiveness. Compatible with Bilt best 1980, 1990, and 2000 casement windows, our weather seals are specifically tailored for vertical positioning within the window frame on both left and right sides. Please note that they are not typically used on horizontals (refer to Casement Sill & Head – #RFR8 for horizontal applications). Available in a timeless beige/tan color, our weather seals not only offer superior functionality but also seamlessly complement your window aesthetics. Elevate the performance and longevity of your Bilt-Best windows with the Wood and Clad Casement Frame Vertical Type Weather Seals, #RFR9, providing reliable protection against the elements while maintaining the integrity of your window system. Description Crafted for versatility, our weather seals feature a window jamb offset style, ensuring a snug fit for most casement windows. The flexible bulb design serves as a mechanical seal between the sash and frame, adapting effortlessly to the sealing surface for enhanced effectiveness. Compatible with Bilt best 1980, 1990, and 2000 casement windows, our weather seals are specifically tailored for vertical positioning within the window frame on both left and right sides. Please note that they are not typically used on horizontals (refer to Casement Sill & Head – #RFR8 for horizontal applications). Available in a timeless beige/tan color, our weather seals not only offer superior functionality but also seamlessly complement your window aesthetics. Elevate the performance and longevity of your Bilt-Best windows with the Wood and Clad Casement Frame Vertical Type Weather Seals, #RFR9, providing reliable protection against the elements while maintaining the integrity of your window system.",,no,,,each,
Wood Sash Component Parts | Sash Frame “blank”,truthentrygard.com,https://truthentrygard.com/product/wood-sash-component-parts-sash-frame-blank/,"For questions or concerns, please contact info@truthentrygard.com Description Transform your old Wood Windows or Wood/Clad Windows into like-new condition with ease, courtesy of WeFixItUSA. Designed specifically for the DIY enthusiast, our OEM original milled style parts are the perfect solution for refurbishing, rebuilding, repairing, fixing, or upgrading your windows. Crafted to exact OEM specifications, our Casement Sash Window Frame Parts are meticulously milled to ensure a precise fit and seamless integration with your existing windows. Each component is manufactured from premium “A Grade” pine, fir, or other top-grade stock, depending on sizes and availability, guaranteeing both durability and authenticity. Please note that our sash frame blanks come in random lengths of 71″ long, providing flexibility to accommodate various window sizes. These blanks are basic components, allowing you to finish them to the required size for your specific project. Please be aware that glass or cladding is not included with these parts. Description Transform your old Wood Windows or Wood/Clad Windows into like-new condition with ease, courtesy of WeFixItUSA. Designed specifically for the DIY enthusiast, our OEM original milled style parts are the perfect solution for refurbishing, rebuilding, repairing, fixing, or upgrading your windows. Crafted to exact OEM specifications, our Casement Sash Window Frame Parts are meticulously milled to ensure a precise fit and seamless integration with your existing windows. Each component is manufactured from premium “A Grade” pine, fir, or other top-grade stock, depending on sizes and availability, guaranteeing both durability and authenticity. Please note that our sash frame blanks come in random lengths of 71″ long, providing flexibility to accommodate various window sizes. These blanks are basic components, allowing you to finish them to the required size for your specific project. Please be aware that glass or cladding is not included with these parts. Description Transform your old Wood Windows or Wood/Clad Windows into like-new condition with ease, courtesy of WeFixItUSA. Designed specifically for the DIY enthusiast, our OEM original milled style parts are the perfect solution for refurbishing, rebuilding, repairing, fixing, or upgrading your windows. Crafted to exact OEM specifications, our Casement Sash Window Frame Parts are meticulously milled to ensure a precise fit and seamless integration with your existing windows. Each component is manufactured from premium “A Grade” pine, fir, or other top-grade stock, depending on sizes and availability, guaranteeing both durability and authenticity. Please note that our sash frame blanks come in random lengths of 71″ long, providing flexibility to accommodate various window sizes. These blanks are basic components, allowing you to finish them to the required size for your specific project. Please be aware that glass or cladding is not included with these parts.",,no,,,each,
1-1/4″ x 7/16″ Screen Frame,oldachparts.com,https://www.oldachparts.com/product/1-1-4-x-7-16-screen-frame/,"$ 35.88 Product Description Typical Applications Include Patio Screens, Porch Screens, and Commercial Windows .040″ (1 mm) Wall Thickness Made for Oversized Screens This 1-1/4″ x 7/16″ (31.8 x 11.1 mm) Screen Frame is made of .040 mil thick roll formed aluminum. It is cambered (slightly bowed) to retain screen tension when installed. Available in Bronze and Mill. Related Products",,no,,,each,
1/2″ Lip Screen Frame,oldachparts.com,https://www.oldachparts.com/product/1-2-lip-screen-frame/,"$ 19.88 Product Description Typical Applications Include Inset Flush-Mounting of Screens for Patio or Porch Installations Installs and Removes Easily with Screen Clips .025″ (.63 mm) Wall Thickness Three Finishes to Choose From 3/4″ x 7/16″ (19 x 11.1 mm) box type Screen Frame has a 1/2″ (12.7 mm) lip on the facing side. It’s made of .025 mil (.63 mm) thickness roll formed aluminum. Lip Frame is usually used when no back-stop is available for a box type frame. Choose from three colors. This frame is cambered (slightly bowed) to retain screen tension when installed. Available in Gray, White, and Bronze. Related Products",,no,,,each,
1/2″ Standoff Screen Frame,oldachparts.com,https://www.oldachparts.com/product/1-2-standoff-screen-frame/,"$ 20.50 Product Description Use Where You Need Extra Space Between Window and Screen Typical Applications Include Use with Project-In or Project-Out Windows with Wicket Screens .025″ (.63 mm) Wall Thickness 3/4″ x 7/16″ (19 x 11.1 mm) box type Screen Frame with 1/2″ (12.7 mm) standoff leg allows screen installation in windows where a screen wicket is used. Packed in cases of 90 stock lengths 12′ 2″ long (3.7 m). Frame is cambered (slightly bowed) to retain screen tension when installed. Available in Gray, White and Bronze. Related Products",,no,,,each,
1/2″ x 1/2″ Roll Angle Stop,oldachparts.com,https://www.oldachparts.com/product/1-2-x-1-2-roll-angle-stop/,$ 8.62 Product Description Typical Applications Include Using as a Back Stop for Flush Screen Frame Installations Pre-Punched for Fasteners 1/2″ x 1/2″ (12.7 x 12.7 mm) Angle Stop is made of .025 mil (.64 mm) thickness roll formed aluminum. Pre-punched 1/8″ (3.2 mm) holes every 6″ (152 mm). Used as a back-stop for flush screen installations. Available in mill finish only Related Products,,no,,,each,
1/4″ Square Cut Plastic Screen Frame Corners,oldachparts.com,https://www.oldachparts.com/product/1-4-square-cut-plastic-screen-frame-corners/,"$ 24.35 Product Description Eliminate Miter Cutting of Screen Frame Quick and Easy Push-In Installation For 1/4″ oldp-00064 and oldp-00065 Screen Frame Our innovative Square Cut Screen Frame Corners are the latest in screen supplies. They save the time it takes to miter cut screen frame. Square Cut Corners are also simple to install: Just press them into the screen frame, and they hold snug and square. Made of high strength plastic, they will withstand years of exposure without corroding or distorting. Several colors are available to match these screen frames. Minimum order is 100 of one size and color. Must be ordered in increments of 100. Available in Gray, White, Bronze and Beige ***SOLD IN INCREMENTS OF 100*** Related Products",,no,,,each,
1″ x 7/16″ Extruded Screen Frame,oldachparts.com,https://www.oldachparts.com/product/1-x-7-16-extruded-screen-frame/,"$ 28.88 Product Description Ideal for Larger Window Openings and Other Commercial Applications .062″ (1.5 mm) Wall Thickness Three Finishes This 1″ x 7/16″ (25.4 x 11.1 mm) Extruded Screen Frame is made of .050 mil (1.3 mm) thick extruded aluminum for superior screen strength and rigidity. It is excellent for commercial installations or where a heavy-duty screen frame is required. Available in Satin Anodized, Bronze, White , and Bronze. Related Products",,no,,,each,
3/4″ Standoff Screen Frame,oldachparts.com,https://www.oldachparts.com/product/3-4-standoff-screen-frame/,"$ 22.88 Product Description Typically Installed on Project-In or Project-Out Windows with Wicket Screens .025″ (.63 mm) Wall Thickness Three Finishes to Choose From 3/4″ x 7/16″ (19 x 11.1 mm) box type Screen Frame with 3/4″ (19 mm) standoff leg allows screen installation in windows where a screen wicket is used. Available in Gray, White, and Bronze Related Products",,no,,,each,
3/8″ Square Cut Plastic Screen Frame Corners,oldachparts.com,https://www.oldachparts.com/product/3-8-square-cut-plastic-screen-frame-corners/,"$ 28.00 Product Description Eliminate Miter Cutting of Screen Frame Quick and Easy Push-In Installation Fits oldp-00066 Extruded Aluminum Frame For 3/8″ (9.5 mm) oldp-00066 Screen Frame Our innovative Square Cut Screen Frame Corners are the latest in screen supplies. They save the time it takes to miter cut screen frame. Square Cut Corners are also simple to install: Just press them into the screen frame, and they hold snug and square. Made of high strength plastic, they will withstand years of exposure without corroding or distorting. Several colors are available to match the screen frames. Minimum order is 100 of one size and color. Must be ordered in increments of 100. Available in Bronze, Gray and White. ***SOLD IN INCREMENTS OF 100*** Related Products",,no,,,each,
3/8″ x 3/4″ Square Cut Screen Frame Corner,oldachparts.com,https://www.oldachparts.com/product/3-8-x-3-4-square-cut-screen-frame-corner/,"$ 12.00 Product Description Eliminate Miter Cutting of Screen Frame Quick and Easy Push-In Installation Our innovative Square Cut Screen Frame Corners are the latest in screen supplies. They save the time it takes to miter cut screen frame. Square Cut Corners are also simple to install: just press them into the screen frame, and they hold snug and square. Made of high strength plastic, they will withstand years of exposure without corroding or distorting. Bronze, gray, and white colors are available to match Screen Frames Available in White, Gray and Bronze ***SOLD IN INCREMENTS OF 100*** Related Products",,no,,,each,
48″ x 12″ Bowblind Archery Blind Vertical Units with Side Swing Hinge – Tinted,oldachparts.com,https://www.oldachparts.com/product/48-x-12-bowblind-archery-blind-vertical-units-with-side-swing-hinge-tinted/,"Our 48″ x 12″ Bowblind Archery Blind Vertical Unit is perfect for bow hunting blinds and archery deer hunter stands. Featuring tinted glass and side swing hinges, it provides full access and protection from the elements.",,no,,,each,
5/16″ Aluminum Corner for Screen Frame,oldachparts.com,https://www.oldachparts.com/product/5-16-aluminum-corner-for-screen-frame-2/,$ 31.45 Product Description For 5/16″ oldp-00064 and oldp-00065 Screen Frames This Aluminum Screen Frame Corner is designed to fit 3/4″ x 5/16″ (19 x 7.9 mm) oldp-00064 and oldp-00065 Series Screen Frames for miter cut applications. Minimum order is 100 each. Must be ordered in increments of 100. ***SOLD IN INCREMENTS OF 100*** Related Products,,no,,,each,
5/16″ Lip Screen Frame,oldachparts.com,https://www.oldachparts.com/product/5-16-lip-screen-frame/,"$ 12.88 Product Description Reversed Spline Pocket 020″ (.51 mm) Wall Thickness Choose From Two Finishes Our new 5/16″ (7.9 mm) Lip Frame allows for inset mounting within the framed opening. Spline pocket is on the inside of the inset portion of the frame, resulting in less exposure to UV for longer spline life. Contoured flat inside edge adds strength Available in Whtie and Bronze. Related Products",,no,,,each,
5/16″ Square Cut Plastic Screen Frame Corners,oldachparts.com,https://www.oldachparts.com/product/5-16-square-cut-plastic-screen-frame-corners/,"$ 24.00 Product Description Eliminate Miter Cutting of Screen Frame Quick and Easy Push-In Installation For 5/16″ (8 mm) oldp-00064 and oldp-00065 Screen Frame Our innovative Square Cut Screen Frame Corners are the latest in screen supplies. They save the time it takes to miter cut screen frame. Square Cut Corners are also simple to install: Just press them into the screen frame, and they hold snug and square. Made of high strength plastic, they will withstand years of exposure without corroding or distorting. Several colors are available to choose from. Minimum order is 100 of one size and color. Must be ordered in increments of 100. Available in Gray, White, Bronze and Beige. ***SOLD IN INCREMENTS OF 100*** Related Products",,no,,,each,
5/16″ Square Cut With Lift Tab Plastic Screen Frame Corners,oldachparts.com,https://www.oldachparts.com/product/5-16-square-cut-with-lift-tab-plastic-screen-frame-corners/,"$ 35.00 Product Description Available for 5/16″ or 7/16″ (7.9 or 11.1 mm) Screen Frame Convenient Built-In Lift Tabs Three Colors To Choose From Square Cut Screen Frame Corners With Lift Tabs eliminates the need to add a separate lift tab, which will save time and money in the long run. Sold in increments of 100 only. Available in White, Bronze, and Gray. ***SOLD IN INCREMENTS OF 100*** Related Products",,no,,,each,
7/16″ Aluminum Corner for Screen Frame,oldachparts.com,https://www.oldachparts.com/product/7-16-aluminum-corner-for-screen-frame/,$ 133.91 Product Description For 7/16″ oldp-00072 Screen Frame These Aluminum Screen Frame Corners are designed to fit 1-1/4″ x 7/16″ (31.7 x 11.1 mm) oldp-00072 Series Screen Frame for miter cut applications. Minimum order is 100 each. Must be ordered in increments of 100. ***SOLD IN INCREMENTS OF 100*** Related Products,,no,,,each,
7/16″ Aluminum Corner Screen Frames,oldachparts.com,https://www.oldachparts.com/product/7-16-aluminum-corner-screen-frames-2/,$ 32.46 Product Description For 7/16″ (11.1 mm) Screen Frame Regular Duty This Aluminum Screen Frame Corner is designed to fit oldp-00074 and oldp-00073 Series Screen Frames for miter cut applications. Minimum order is 100 each. Must be ordered in increments of 100. ***SOLD IN INCREMENTS OF 100*** Related Products,,no,,,each,
7/16″ Splicing “H” Bar – 72″ Lengths,oldachparts.com,https://www.oldachparts.com/product/7-16-splicing-h-bar-72-lengths/,"$ 55.55 Product Description Extruded Aluminum for Superior Strength Accepts All 7/16″ (11.1 mm) Box Type Screen Frame Clear Anodized Aluminum Finish 1″ (25.4 mm) face width with 7/16″ (11.1 mm) inside channel width “H” shaped screen Splicing Bar is made from .045 mil (1.1 mm) thickness extruded aluminum. Used to splice two or more screens together. NOTE: Splicing Bar is not cambered. Available in Clear Anodized, Bronze and White. Stock Lengths for shipping are 72″ L – MINIMUM ORDER REQUIREMENT IS 24 lineal feet ( 4 Pieces ) – note these are “cut items” and as such are non returnable Related Products",,no,,,each,
7/16″ Square Cut Plastic Screen Frame Corners,oldachparts.com,https://www.oldachparts.com/product/7-16-square-cut-plastic-screen-frame-corners/,"$ 24.00 Product Description Eliminate Miter Cutting of Screen Frame Quick and Easy Push-In Installation For 7/16″ (11 mm) oldp-00068 and oldp-00069 Screen Frame Our innovative Square Cut Screen Frame Corners are the latest in screen supplies. They save the time it takes to miter cut screen frame. Square Cut Corners are also simple to install: Just press them into the screen frame, and they hold snug and square. Made of high strength plastic, they will withstand years of exposure without corroding or distorting. Come in several colors to match the screen frames. Minimum order is 100 of one size and color. Must be ordered in increments of 100. Available in Gray, White, Bronze and Beige. ***SOLD IN INCREMENTS OF 100*** Related Products",,no,,,each,
7/16″ Square Cut With Lift Tab Plastic Screen Frame Corners,oldachparts.com,https://www.oldachparts.com/product/7-16-square-cut-with-lift-tab-plastic-screen-frame-corners/,"$ 35.00 Product Description Available for 5/16″ or 7/16″ (7.9 or 11.1 mm) Screen Frame Convenient Built-In Lift Tabs Three Colors To Choose From Square Cut Screen Frame Corners With Lift Tabs eliminates the need to add a separate lift tab, which will save time and money in the long run. Sold in increments of 100 only. Available in White , Gray and Bronze. ***SOLD IN INCREMENTS OF 100*** Related Products",,no,,,each,
7/16″ x 1″ Plastic Square Screen Corners,oldachparts.com,https://www.oldachparts.com/product/7-16-x-1-plastic-square-screen-corners/,"$ 50.00 Product Description Eliminate Miter Cutting of Screen Frame Quick and Easy Push-In Installation Our innovative Square Cut Screen Frame Corners are the latest in screen supplies. They save the time it takes to miter cut screen frame. Square Cut Corners are also simple to install: just press them into the screen frame, and they hold snug and square. Made of high strength plastic, they will withstand years of exposure without corroding or distorting. Bronze, gray, colors are available to match Screen Frames. Available in Bronze and Gray ***SOLD IN INCREMENTS OF 100*** Related Products",,no,,,each,
7/16″ x 3/4″ Frame Metal Mitered Corner,oldachparts.com,https://www.oldachparts.com/product/7-16-x-3-4-frame-metal-mitered-corner/,$ 20.91 Product Description Fits 7/16″ x 3/4″ (11.1 x 19 mm) Screen Frame Our Screen Frame Corners are just the thing to keep screen frames square and sturdy. Corners are made to fit specific Screen Frame sections. Available in packages of 100 or cases of 1000. The minimum order quantity and order increments are 100. ***SOLD IN INCREMENTS OF 100*** Related Products,,no,,,each,
7/16″ x 3/4″ Plastic Square Screen Corners,oldachparts.com,https://www.oldachparts.com/product/7-16-x-3-4-plastic-square-screen-corners/,Square Cut Screen Frame Corners are the latest in screen supplies. They save the time it takes to miter cut screen frame.,,no,,,each,
Adjustable Plastic Screen Frame Corners,oldachparts.com,https://www.oldachparts.com/product/adjustable-plastic-screen-frame-corners/,"$ 20.28 Product Description Ideal for Hex or Octagonal Screens Fits oldp-00068 and oldp-00069 Screen Frames Adjustable Screen Frame Corners are riveted together to allow the two legs to swivel. Ideal for making hex or octagonal screens, or for attaching radius top screens to rectangular bottoms. These plastic corners fit 3/4″ x 7/16″ (19 x 11.1 mm) Cat. Nos. oldp-00068 and oldp-00069 miter cut screen frame. Related Products",,no,,,each,
Aluminum Corner Screen Frame,oldachparts.com,https://www.oldachparts.com/product/aluminum-corner-screen-frame-2/,$ 31.45 Product Description For 7/16″ oldp-00068 & oldp-00069 Screen Frame This CRL Aluminum Screen Frame Corner is designed to fit 3/4″ x 7/16″ (19 x 11.1 mm) oldp-00068 & oldp-00069 Series Screen Frames for miter cut applications. Minimum order is 100 each. Must be ordered in increments of 100. ***SOLD IN INCREMENTS OF 100*** Related Products,,no,,,each,
Aluminum Deer Blind Stand Slider Window Channel Track Kit – 36′,oldachparts.com,https://www.oldachparts.com/product/aluminum-deer-blind-stand-slider-window-channel-track-kit-36/,"Enhance your hunting blind with our Aluminum Deer Blind Slider Window Channel Track Kit. This kit includes 36 lineal feet of track, enough for four average windows, and is designed for single-channel sliding windows with 1/8″ thick Plexiglass or Lexan.",,no,,,each,
Andersen 3/4″ x 7/16″ Window Screen Frame,oldachparts.com,https://www.oldachparts.com/product/andersen-3-4-x-7-16-window-screen-frame/,"$ 12.88 Product Description Replacement Screen Frame to Match Andersen Windows Sandstone, Terratone, and White Finishes Matching Color Corners Available .020″ (.51 mm) Wall Thickness Individually Polywrapped Stock Lengths Our 3/4″ x 7/16″ (19 x 11.1 mm) Screen Frame is now available in matching Andersen Sandstone, Terratone, and White colors. Matching color plastic miter cut Screen Frame Corners are also available. Frame uses common .175″ Spline. Available in Sandstone, Terratone, and White. Related Products",,no,,,each,
Big View 16-Inch Tinted Slider Window for Deer Blind & Rifle Blind,oldachparts.com,https://www.oldachparts.com/product/big-view-16-inch-tinted-slider-window-for-deer-blind-rifle-blind/,"Features an aluminum frame, twin sash slider, and a latch mechanism for secure closure, providing excellent visibility and weather protection",,no,,,each,
Bottom Square Cut Plastic Screen Frame Corners,oldachparts.com,https://www.oldachparts.com/product/bottom-square-cut-plastic-screen-frame-corners/,$ 22.88 Product Description Popular Square Cut Corner for Storm Door Screens Quick and Easy Push-In Installation Fits oldp-00065 Series 5/16″ (7.9 mm) Screen Frame Only Plastic Square Cut Screen Frame Corners for storm door insert panels using oldp-00065 Series 5/16″ (7.9 mm) screen frame. Used with Cat. oldp-00057 Top Corners. Bottom Corners are non-handed. Available in packs of 20 each. Available in White in Brown. Related Products,,no,,,each,
Door Bottom Sweep Threshold Seals | Door WeatherStrip Parts | Dual Kerf Type Barb Insert | 36″ 42″ 48″ Width Doors,oldachparts.com,https://www.oldachparts.com/product/door-bottom-sweep-threshold-seals-door-weatherstrip-parts-dual-kerf-type-barb-insert-36-42-48-width-doors/,"Door Bottom Sweep Seals Bronze ( Brown ) and Beige – Door Bottom Weather Strip Parts With a double (twin) Dual Type Kerf Barb Insert 36″ 42″ 48″ Widths for entry or swinging doors, inswing and outswing door units",,no,,,each,
Dual Arm Oldach Casement Window Operator | 3 13/16″ Short Arm,oldachparts.com,https://www.oldachparts.com/product/dual-arm-oldach-casement-window-operator-3-13-16-short-arm/,Casement and awning window replacement operators in a Right Hand Model (as shown in the photo) and a Left Hand Model ( opposite ),,no,,,each,
Hunting Blind Stand Windows – Aluminum Frame,oldachparts.com,https://www.oldachparts.com/product/hunting-blind-stand-windows-aluminum-frame/,"$ 92.50 Product Description “Sturdy Aluminum-Framed Deer Blind Window Stand” Our deer blind window stand combines durability and functionality. Crafted with precision, the aluminum frame ensures stability and longevity. Whether you’re a seasoned hunter or a beginner, this stand provides optimal visibility and concealment. Elevate your hunting experience with our reliable aluminum-framed design. Explore our range of deer blind products, including DeerVue Blind Windows and doors. From durable parts to window EZ Slide tracks and QT Quiet Slide Bypass Track Parts, we’ve got you covered. Buy directly from us and save. Plus, our weather seal strips ensure optimal performance in any conditions. Need HELP?! Reach out to us info@oldachparts.com Related Products",,no,,,each,
Mobile Home Plastic Screen Frame Corners,oldachparts.com,https://www.oldachparts.com/product/mobile-home-plastic-screen-frame-corners/,$ 8.88 Product Description Fits 5/8″ x 1/4″ (15.9 x 6.3 mm) Screen Frame Replacement Corners for Mobile Home Screen Frames Square Cut These plastic square cut Mobile Home Screen Frame Corners fit 5/8″ x 1/4″ (15.9 x 6.3 mm) screen frames popular on mobile homes years ago. Unfortunately the frame is no longer available. These Corners are for replacing existing broken corners. Available in two colors. Available in packs of 20 each Available in Gray and White. Related Products,,no,,,each,
Model 513 VTIL Vinyl Side Stop Weatherstrip Seal Sliding Patio Doors,oldachparts.com,https://www.oldachparts.com/product/model-513-vtil-vinyl-side-stop-weatherstrip-seal-sliding-patio-doors/,"ORIGINAL Model # 513 VTIL, Vinyl Side Stop Weatherstrip Seal was discontinued.",,no,,,each,
Model V-RFI-WHITE Vinyl Side Stop Weatherstrip Seal | Sliding Patio Door Seals,oldachparts.com,https://www.oldachparts.com/product/model-v-rfi-white-vinyl-side-stop-weatherstrip-seal-sliding-patio-door-seals/,"ORIGINAL Model # 513 VTIL, Vinyl Side Stop Weatherstrip Seal was discontinued and – REPLACED BY THE V-RFI-BEIGE (as shown) available in 84″ Lengths Only and SOLD AS A TWO (2) PACK.",,no,,,each,
"Oldach Awning and Casement Window Weather Strip, Tan Leaf Type",oldachparts.com,https://www.oldachparts.com/product/oldach-awning-and-casement-window-weather-strip-tan-leaf-type/,"Awning and Casement Weather Strip, Tan Leaf Type for kerf insert. Oldach Casement and Awning Sash Frame Weatherstrip.",,no,,,each,
"Oldach Casement Awning Window Parts | Roto Crank Handle and Cover – Bronze, White or Gold",oldachparts.com,https://www.oldachparts.com/product/oldach-casement-awning-window-parts-roto-crank-handle-and-cover-bronze-white-or-gold/,"Oldach Casement or Awning Window Parts – One (1) Rotary Crank Handle and Cover Set – Replacement Set Includes the Casement Roto Crank Standard Handle (1) and Cover (1) and is available in standard color options: White, Gold or Dark Bronze.",,no,,,each,
Oldach Casement & Awning Window Parts | Standard Roto Crank Handle | Old Style | Bronze Gold White,oldachparts.com,https://www.oldachparts.com/product/oldach-casement-awning-window-parts-standard-roto-crank-handle-old-style-bronze-gold-white/,"Oldach Window Parts: Casement or Awning Window Crank Handle, Old Style Replacement Operator Handle Only: Available in Three (3) Standard Colors, Bronze, White or Gold – please specify color in the “comment section” at checkout.",,no,,,each,
Oldach Casement Awning Window Unit Parts | Crank Operators Old Style | ALL HANDING MODELS,oldachparts.com,https://www.oldachparts.com/product/oldach-casement-awning-window-unit-parts-crank-operators-old-style-all-handing-models/,"LEFT HANDING, Old Style P233 P234 DC Replacement Casement Window Operator, Roto-Gear Type.",,no,,,each,
Oldach Casement Sash Frame Replacement,oldachparts.com,https://www.oldachparts.com/product/oldach-casement-sash-frame-replacement/,"Specially manufactured OEM replacement parts from solid one piece clear select northern white pine, fir with no no finger jointing or glued up stock is used; …",,no,,,each,
Oldach Casement Window Crank Operator Parts| Dual Arm Roto Gear | All Handing Models,oldachparts.com,https://www.oldachparts.com/product/oldach-casement-window-crank-operator-parts-dual-arm-roto-gear-all-handing-models/,Replacement parts for your Oldach casement and awning windows – the operator cranks also known as roto-gear units – both Right and Left Handing Models.,,no,,,each,
Oldach Casement Window Frame Replacement,oldachparts.com,https://www.oldachparts.com/product/oldach-casement-window-frame-replacement/,"Specially manufactured OEM replacement parts from solid one piece clear select northern white pine, fir with no no finger jointing or glued up stock is used;…",,no,,,each,
Oldach Casement Window Operator Plastic Cover Only # RF05,oldachparts.com,https://www.oldachparts.com/product/oldach-casement-window-operator-plastic-cover-only-rf05/,Oldach Window Part – Casement Operator Crank Handle Plastic Cover – This EntryGard Casement Window Operator Cover Only,,no,,,each,
Oldach Casement Window Sash Lock and Keeper Set – All Finishes,oldachparts.com,https://www.oldachparts.com/product/oldach-casement-window-sash-lock-and-keeper-set-all-finishes/,"$ 32.88 Product Description Oldach Casement and Awning Window Replacement Parts – Repair and Restoration Parts for Your Oldach Wood and Clad Windows. Oldach Window Sash Locks / Keepers for Casement and Awning Window Units – are available in three of the OEM Standard Colors – white, bronze or gold. ( SEE DROPDOWN MENUS ) .. also new upgrade finishes available for your Oldach Casement Windows – in Beige, Chestnut Bronze, Clay, and Coppertone. These are “Non-Handed” units .. Related Products",,no,,,each,
Oldach Casement Window Universal Replacement Wood Parts | Sill Bottom Stop Wood Cover,oldachparts.com,https://www.oldachparts.com/product/oldach-casement-window-universal-replacement-wood-parts-sill-bottom-stop-wood-cover/,We offer some universal style mill fabricated casement sill stop replacement cover parts: Made from clear select northern white pine or fir with no no finger jointing or glued parts.,,no,,,each,
Oldach EntryGard Crank Operators / Roto Gear Opener,oldachparts.com,https://www.oldachparts.com/product/oldach-entrygard-crank-operators-roto-gear-opener/,"Product Information & Specifications: Replaces many Oldach Older Model Operators with the Truth or EntryGard Stampings, Available in a Right Hand and Left Hand model.",,no,,,each,
Oldach Foam Weather Strip Window Seals | Foam Pocket Type Weatherseals | 100′ Rolls,oldachparts.com,https://www.oldachparts.com/product/oldach-foam-weather-strip-window-seals-foam-pocket-type-weatherseals-100-rolls/,"Oldach Window Seals and Weatherstrip , White or Bronze Foam Type Pocket Seals – for Oldach Model Casement, Awning and Sliding Windows.",,no,,,each,
Oldach Jamb Liner Sash Carrier Track Plastic Sash Window Balance Track Parts,oldachparts.com,https://www.oldachparts.com/product/oldach-jamb-liner-sash-carrier-track-plastic-sash-window-balance-track-parts/,We have them available – sold in “pairs” only and include the new channel balances for your single hung Oldach and Outlook windows.,,no,,,each,
"Oldach™ Kerf Track Weather Seals, Foam Type QSeal Weather Strip",oldachparts.com,https://www.oldachparts.com/product/oldach-kerf-track-weather-seals-foam-type-qseal-weather-strip/,"OEM STYLE weather seals and weatherstripping for windows and doors, foam body with fin, extruded foam style seals used on some ealier model Oldach™ windows and doors.",,no,,,each,
Oldach Outlook Entrygard Dual Arm Casement Operator | 2 13/16″ Short Style Arm Link,oldachparts.com,https://www.oldachparts.com/product/oldach-outlook-entrygard-dual-arm-casement-operator-2-13-16-short-style-arm-link/,Casement and Awning window replacement operators for Oldach and Outlook Window,,no,,,each,
OLDACH OUTLOOK SEALRITE | Plastic Snap In Glazing Bead – Obsolete Hard To Find RARE | White or Bronze,oldachparts.com,https://www.oldachparts.com/product/oldach-outlook-sealrite-plastic-snap-in-glazing-bead-obsolete-hard-to-find-rare-white-or-bronze/,One of the most difficult to find for homeowners. This Oldach window glazing bead has been obsolete for a long time. Now available in homeowner “small parts” package size orders in white and bronze – Top Picture shows original OEM part – ours is single function color plastic snap in bead. ( see second photo). – available in Bronze or White Only.,,no,,,each,
Oldach Patio Door | Old Wood Patio Doors – Side Head Jamb Weatherstrip,oldachparts.com,https://www.oldachparts.com/product/oldach-patio-door-old-wood-patio-doors-side-head-jamb-weatherstrip/,Product Description – Oldach Patio Door Weather Strip Parts for side and jamb patio door frame seals.,,no,,,each,
Oldach Patio Door Rollers Steel Tandem Assembly – Per PAIR,oldachparts.com,https://www.oldachparts.com/product/oldach-patio-door-rollers-steel-tandem-assembly-per-pair/,Oldach Patio Door Rollers – these are the OEM Replacements with adjustable 1-1/4-in Steel Wheel Tandem Patio Door Roller Assembly – PAIR ( 2 Sets ),,no,,,each,
