category,product_name,product_url,base_sku,base_price_text,description,image_urls,base_attributes_json,variation_sku,variation_price,variation_attributes_json
Cranks and Handle Hardware(113),7/8″ Wood Divided Lite Muntin,https://truthentrygard.com/product/7-8-wood-divided-lite-muntin/,TEG-bbrp-00058,$ 5.16 – $ 30.97 Price range: $5.16 through $30.97,"**For questions or concerns, please contact info@truthentrygard.com",,"{""Length"": ""1', 2', 3', 4', 5', 6'""}",TEG-bbrp-00058,20.65,"{""attribute_length"": ""4'""}"
Cranks and Handle Hardware(113),7/8″ Wood Divided Lite Muntin,https://truthentrygard.com/product/7-8-wood-divided-lite-muntin/,TEG-bbrp-00058,$ 5.16 – $ 30.97 Price range: $5.16 through $30.97,"**For questions or concerns, please contact info@truthentrygard.com",,"{""Length"": ""1', 2', 3', 4', 5', 6'""}",TEG-bbrp-00058,25.81,"{""attribute_length"": ""5'""}"
Cranks and Handle Hardware(113),7/8″ Wood Divided Lite Muntin,https://truthentrygard.com/product/7-8-wood-divided-lite-muntin/,TEG-bbrp-00058,$ 5.16 – $ 30.97 Price range: $5.16 through $30.97,"**For questions or concerns, please contact info@truthentrygard.com",,"{""Length"": ""1', 2', 3', 4', 5', 6'""}",TEG-bbrp-00058,30.97,"{""attribute_length"": ""6'""}"
Cranks and Handle Hardware(113),Anderson Andersen Window Door Replacement Hardware Parts Free ID Help,https://truthentrygard.com/product/anderson-andersen-window-door-replacement-hardware-parts-free-id-help/,TEG- 2573517 1274104,$ 16.92,,,{},,,
Cranks and Handle Hardware(113),Ashland Dual Arm Casement Window Operator Components,https://truthentrygard.com/product/ashland-dual-arm-casement-window-operator-components/,TEG-OT-565SS,$ 80.88,Got Questions? Not sure what you need? Feel free to email: info@truthentrygard.com NOT SURE WHAT YOU NEED?!? EMAIL PICTURES AND WE WILL GET YOU TAKEN CARE OF!,,"{""Handing"": ""Left, Right""}",TEG-OT-565SS,80.88,"{""attribute_pa_handing"": ""left""}"
Cranks and Handle Hardware(113),Ashland Dual Arm Casement Window Operator Components,https://truthentrygard.com/product/ashland-dual-arm-casement-window-operator-components/,TEG-OT-565SS,$ 80.88,Got Questions? Not sure what you need? Feel free to email: info@truthentrygard.com NOT SURE WHAT YOU NEED?!? EMAIL PICTURES AND WE WILL GET YOU TAKEN CARE OF!,,"{""Handing"": ""Left, Right""}",TEG-OT-565SS,80.88,"{""attribute_pa_handing"": ""right""}"
Cranks and Handle Hardware(113),Awning Window Operator Parts | 29168 AWNING UNIT ASSEMBLY 28.75″,https://truthentrygard.com/product/awning-window-operator-parts-29168-awning-unit-assembly-28-75/,TEG-29-168,$ 207.91,"For questions or concerns, please contact info@truthentrygard.com",,{},,,
Cranks and Handle Hardware(113),CAM SASH LOCK | ENTRYGARD | TRUTH HARDWARE,https://truthentrygard.com/product/cam-sash-lock-entrygard/,TEG-,$ 32.22,GOT QUESTIONS?! Contact us at info@truthentrygard.com,,"{""Color"": ""Bronze, White""}",TEG-,32.22,"{""attribute_pa_color"": ""bronze""}"
Cranks and Handle Hardware(113),CAM SASH LOCK | ENTRYGARD | TRUTH HARDWARE,https://truthentrygard.com/product/cam-sash-lock-entrygard/,TEG-,$ 32.22,GOT QUESTIONS?! Contact us at info@truthentrygard.com,,"{""Color"": ""Bronze, White""}",TEG-,32.22,"{""attribute_pa_color"": ""white""}"
Cranks and Handle Hardware(113),CARADCO CONTOUR HANDLE AND COVER,https://truthentrygard.com/product/caradco-contour-handle-and-cover/,PEOFP-HC-2,$ 28.88 – $ 32.88 Price range: $28.88 through $32.88,GOT QUESTIONS?! Contact us at info@truthentrygard.com,,"{""Color"": ""Beige, Black, Bronze, Chestnut Bronze, Clay, Coppertone, Gold, Satin Taupe, White""}",PEOFP-HC-2,28.88,"{""attribute_pa_color"": ""beige""}"
Cranks and Handle Hardware(113),CARADCO CONTOUR HANDLE AND COVER,https://truthentrygard.com/product/caradco-contour-handle-and-cover/,PEOFP-HC-2,$ 28.88 – $ 32.88 Price range: $28.88 through $32.88,GOT QUESTIONS?! Contact us at info@truthentrygard.com,,"{""Color"": ""Beige, Black, Bronze, Chestnut Bronze, Clay, Coppertone, Gold, Satin Taupe, White""}",PEOFP-HC-2,28.88,"{""attribute_pa_color"": ""black""}"
Cranks and Handle Hardware(113),CARADCO CONTOUR HANDLE AND COVER,https://truthentrygard.com/product/caradco-contour-handle-and-cover/,PEOFP-HC-2,$ 28.88 – $ 32.88 Price range: $28.88 through $32.88,GOT QUESTIONS?! Contact us at info@truthentrygard.com,,"{""Color"": ""Beige, Black, Bronze, Chestnut Bronze, Clay, Coppertone, Gold, Satin Taupe, White""}",PEOFP-HC-2,28.88,"{""attribute_pa_color"": ""chestnut-bronze""}"
Cranks and Handle Hardware(113),CARADCO CONTOUR HANDLE AND COVER,https://truthentrygard.com/product/caradco-contour-handle-and-cover/,PEOFP-HC-2,$ 28.88 – $ 32.88 Price range: $28.88 through $32.88,GOT QUESTIONS?! Contact us at info@truthentrygard.com,,"{""Color"": ""Beige, Black, Bronze, Chestnut Bronze, Clay, Coppertone, Gold, Satin Taupe, White""}",PEOFP-HC-2,28.88,"{""attribute_pa_color"": ""clay""}"
Cranks and Handle Hardware(113),CARADCO CONTOUR HANDLE AND COVER,https://truthentrygard.com/product/caradco-contour-handle-and-cover/,PEOFP-HC-2,$ 28.88 – $ 32.88 Price range: $28.88 through $32.88,GOT QUESTIONS?! Contact us at info@truthentrygard.com,,"{""Color"": ""Beige, Black, Bronze, Chestnut Bronze, Clay, Coppertone, Gold, Satin Taupe, White""}",PEOFP-HC-2,29.88,"{""attribute_pa_color"": ""coppertone""}"
Cranks and Handle Hardware(113),CARADCO CONTOUR HANDLE AND COVER,https://truthentrygard.com/product/caradco-contour-handle-and-cover/,PEOFP-HC-2,$ 28.88 – $ 32.88 Price range: $28.88 through $32.88,GOT QUESTIONS?! Contact us at info@truthentrygard.com,,"{""Color"": ""Beige, Black, Bronze, Chestnut Bronze, Clay, Coppertone, Gold, Satin Taupe, White""}",PEOFP-HC-2,32.88,"{""attribute_pa_color"": ""gold""}"
Cranks and Handle Hardware(113),CARADCO CONTOUR HANDLE AND COVER,https://truthentrygard.com/product/caradco-contour-handle-and-cover/,PEOFP-HC-2,$ 28.88 – $ 32.88 Price range: $28.88 through $32.88,GOT QUESTIONS?! Contact us at info@truthentrygard.com,,"{""Color"": ""Beige, Black, Bronze, Chestnut Bronze, Clay, Coppertone, Gold, Satin Taupe, White""}",PEOFP-HC-2,28.88,"{""attribute_pa_color"": ""bronze""}"
Cranks and Handle Hardware(113),CARADCO CONTOUR HANDLE AND COVER,https://truthentrygard.com/product/caradco-contour-handle-and-cover/,PEOFP-HC-2,$ 28.88 – $ 32.88 Price range: $28.88 through $32.88,GOT QUESTIONS?! Contact us at info@truthentrygard.com,,"{""Color"": ""Beige, Black, Bronze, Chestnut Bronze, Clay, Coppertone, Gold, Satin Taupe, White""}",PEOFP-HC-2,28.88,"{""attribute_pa_color"": ""satin-taupe""}"
Cranks and Handle Hardware(113),CARADCO CONTOUR HANDLE AND COVER,https://truthentrygard.com/product/caradco-contour-handle-and-cover/,PEOFP-HC-2,$ 28.88 – $ 32.88 Price range: $28.88 through $32.88,GOT QUESTIONS?! Contact us at info@truthentrygard.com,,"{""Color"": ""Beige, Black, Bronze, Chestnut Bronze, Clay, Coppertone, Gold, Satin Taupe, White""}",PEOFP-HC-2,28.88,"{""attribute_pa_color"": ""white""}"
Cranks and Handle Hardware(113),"Casement & Awning Window Replacement Parts | Operators, Cranks, Handles | Norco NorClad Jeld-Wen, Pozzi and Others",https://truthentrygard.com/product/casement-awning-window-replacement-parts-operators-cranks-handles-norco-norclad-jeld-wen-pozzi-and-others/,All Window Door Parts Group USA,$ 130.27,,,{},,,
Cranks and Handle Hardware(113),Casement and Awning Window Styles – Narrow Sash Leaf Seals | Beige Tan | Home Owner Contractor Packs Available,https://truthentrygard.com/product/casement-and-awning-window-styles-narrow-sash-leaf-seals-beige-tan-home-owner-contractor-packs-available/,TEG-bbrp-00025,$ 37.51,"For questions or concerns, please contact info@truthentrygard.com",,{},,,
Cranks and Handle Hardware(113),Casement Awning Window Parts | Foam Seal Weatherstrip,https://truthentrygard.com/product/casement-awning-window-parts-foam-seal-weatherstrip/,TOOLP-WHT,"$ 1,063.22",HAVE QUESTIONS??? CONTACT INFO@TRUTHENTRYGARD.COM,,{},,,
Cranks and Handle Hardware(113),Casement Operator Cover with Folding Handle,https://truthentrygard.com/product/casement-operator-cover-with-folding-handle/,TEG-bbrp-00018,$ 45.42,"**For questions or concerns, please contact info@truthentrygard.com",,"{""Color"": ""White, Gold, Dark Bronze"", ""Casement Hinges"": ""Left Hand, Right Hand""}",TEG-bbrp-00018,45.42,"{""attribute_color"": ""White"", ""attribute_casement-hinges"": ""Left Hand""}"
Cranks and Handle Hardware(113),Casement Operator Cover with Folding Handle,https://truthentrygard.com/product/casement-operator-cover-with-folding-handle/,TEG-bbrp-00018,$ 45.42,"**For questions or concerns, please contact info@truthentrygard.com",,"{""Color"": ""White, Gold, Dark Bronze"", ""Casement Hinges"": ""Left Hand, Right Hand""}",TEG-bbrp-00018,45.42,"{""attribute_color"": ""White"", ""attribute_casement-hinges"": ""Right Hand""}"
Cranks and Handle Hardware(113),Casement Operator Cover with Folding Handle,https://truthentrygard.com/product/casement-operator-cover-with-folding-handle/,TEG-bbrp-00018,$ 45.42,"**For questions or concerns, please contact info@truthentrygard.com",,"{""Color"": ""White, Gold, Dark Bronze"", ""Casement Hinges"": ""Left Hand, Right Hand""}",TEG-bbrp-00018,45.42,"{""attribute_color"": ""Gold"", ""attribute_casement-hinges"": ""Left Hand""}"
Cranks and Handle Hardware(113),Casement Operator Cover with Folding Handle,https://truthentrygard.com/product/casement-operator-cover-with-folding-handle/,TEG-bbrp-00018,$ 45.42,"**For questions or concerns, please contact info@truthentrygard.com",,"{""Color"": ""White, Gold, Dark Bronze"", ""Casement Hinges"": ""Left Hand, Right Hand""}",TEG-bbrp-00018,45.42,"{""attribute_color"": ""Gold"", ""attribute_casement-hinges"": ""Right Hand""}"
Cranks and Handle Hardware(113),Casement Operator Cover with Folding Handle,https://truthentrygard.com/product/casement-operator-cover-with-folding-handle/,TEG-bbrp-00018,$ 45.42,"**For questions or concerns, please contact info@truthentrygard.com",,"{""Color"": ""White, Gold, Dark Bronze"", ""Casement Hinges"": ""Left Hand, Right Hand""}",TEG-bbrp-00018,45.42,"{""attribute_color"": ""Dark Bronze"", ""attribute_casement-hinges"": ""Left Hand""}"
Cranks and Handle Hardware(113),Casement Operator Cover with Folding Handle,https://truthentrygard.com/product/casement-operator-cover-with-folding-handle/,TEG-bbrp-00018,$ 45.42,"**For questions or concerns, please contact info@truthentrygard.com",,"{""Color"": ""White, Gold, Dark Bronze"", ""Casement Hinges"": ""Left Hand, Right Hand""}",TEG-bbrp-00018,45.42,"{""attribute_color"": ""Dark Bronze"", ""attribute_casement-hinges"": ""Right Hand""}"
Casement Parts(149),.300 Kerf Insert Weather-Strip Seal,https://truthentrygard.com/product/300-kerf-insert-weather-strip-seal/,TEG-LPB-713.,$ 0.00,Got Questions? Not sure what you need? Feel free to email: info@truthentrygard.com NOT SURE WHAT YOU NEED?!? EMAIL PICTURES AND WE WILL GET YOU TAKEN CARE OF!,,{},,,
Casement Parts(149),1 3/8″ Aluminum Divided Lite Muntin Bar with Tape,https://truthentrygard.com/product/1-3-8-aluminum-divided-lite-muntin-bar-with-tape/,TEG-bbrp-00055,$ 23.88,"**For questions or concerns, please contact info@truthentrygard.com",,"{""Length"": ""1', 2', 3', 4', 5', 6'"", ""Color"": ""White, Dark Bronze, Sandstone""}",TEG-bbrp-00055,23.88,"{""attribute_length"": ""1'"", ""attribute_color"": ""White""}"
Casement Parts(149),1 3/8″ Aluminum Divided Lite Muntin Bar with Tape,https://truthentrygard.com/product/1-3-8-aluminum-divided-lite-muntin-bar-with-tape/,TEG-bbrp-00055,$ 23.88,"**For questions or concerns, please contact info@truthentrygard.com",,"{""Length"": ""1', 2', 3', 4', 5', 6'"", ""Color"": ""White, Dark Bronze, Sandstone""}",TEG-bbrp-00055,23.88,"{""attribute_length"": ""1'"", ""attribute_color"": ""Dark Bronze""}"
Casement Parts(149),1 3/8″ Aluminum Divided Lite Muntin Bar with Tape,https://truthentrygard.com/product/1-3-8-aluminum-divided-lite-muntin-bar-with-tape/,TEG-bbrp-00055,$ 23.88,"**For questions or concerns, please contact info@truthentrygard.com",,"{""Length"": ""1', 2', 3', 4', 5', 6'"", ""Color"": ""White, Dark Bronze, Sandstone""}",TEG-bbrp-00055,23.88,"{""attribute_length"": ""1'"", ""attribute_color"": ""Sandstone""}"
Casement Parts(149),1 3/8″ Aluminum Divided Lite Muntin Bar with Tape,https://truthentrygard.com/product/1-3-8-aluminum-divided-lite-muntin-bar-with-tape/,TEG-bbrp-00055,$ 23.88,"**For questions or concerns, please contact info@truthentrygard.com",,"{""Length"": ""1', 2', 3', 4', 5', 6'"", ""Color"": ""White, Dark Bronze, Sandstone""}",TEG-bbrp-00055,23.88,"{""attribute_length"": ""2'"", ""attribute_color"": ""White""}"
Casement Parts(149),1 3/8″ Aluminum Divided Lite Muntin Bar with Tape,https://truthentrygard.com/product/1-3-8-aluminum-divided-lite-muntin-bar-with-tape/,TEG-bbrp-00055,$ 23.88,"**For questions or concerns, please contact info@truthentrygard.com",,"{""Length"": ""1', 2', 3', 4', 5', 6'"", ""Color"": ""White, Dark Bronze, Sandstone""}",TEG-bbrp-00055,23.88,"{""attribute_length"": ""2'"", ""attribute_color"": ""Dark Bronze""}"
Casement Parts(149),1 3/8″ Aluminum Divided Lite Muntin Bar with Tape,https://truthentrygard.com/product/1-3-8-aluminum-divided-lite-muntin-bar-with-tape/,TEG-bbrp-00055,$ 23.88,"**For questions or concerns, please contact info@truthentrygard.com",,"{""Length"": ""1', 2', 3', 4', 5', 6'"", ""Color"": ""White, Dark Bronze, Sandstone""}",TEG-bbrp-00055,23.88,"{""attribute_length"": ""2'"", ""attribute_color"": ""Sandstone""}"
Casement Parts(149),1 3/8″ Aluminum Divided Lite Muntin Bar with Tape,https://truthentrygard.com/product/1-3-8-aluminum-divided-lite-muntin-bar-with-tape/,TEG-bbrp-00055,$ 23.88,"**For questions or concerns, please contact info@truthentrygard.com",,"{""Length"": ""1', 2', 3', 4', 5', 6'"", ""Color"": ""White, Dark Bronze, Sandstone""}",TEG-bbrp-00055,23.88,"{""attribute_length"": ""3'"", ""attribute_color"": ""White""}"
Casement Parts(149),1 3/8″ Aluminum Divided Lite Muntin Bar with Tape,https://truthentrygard.com/product/1-3-8-aluminum-divided-lite-muntin-bar-with-tape/,TEG-bbrp-00055,$ 23.88,"**For questions or concerns, please contact info@truthentrygard.com",,"{""Length"": ""1', 2', 3', 4', 5', 6'"", ""Color"": ""White, Dark Bronze, Sandstone""}",TEG-bbrp-00055,23.88,"{""attribute_length"": ""3'"", ""attribute_color"": ""Dark Bronze""}"
Casement Parts(149),1 3/8″ Aluminum Divided Lite Muntin Bar with Tape,https://truthentrygard.com/product/1-3-8-aluminum-divided-lite-muntin-bar-with-tape/,TEG-bbrp-00055,$ 23.88,"**For questions or concerns, please contact info@truthentrygard.com",,"{""Length"": ""1', 2', 3', 4', 5', 6'"", ""Color"": ""White, Dark Bronze, Sandstone""}",TEG-bbrp-00055,23.88,"{""attribute_length"": ""3'"", ""attribute_color"": ""Sandstone""}"
Casement Parts(149),1 3/8″ Aluminum Divided Lite Muntin Bar with Tape,https://truthentrygard.com/product/1-3-8-aluminum-divided-lite-muntin-bar-with-tape/,TEG-bbrp-00055,$ 23.88,"**For questions or concerns, please contact info@truthentrygard.com",,"{""Length"": ""1', 2', 3', 4', 5', 6'"", ""Color"": ""White, Dark Bronze, Sandstone""}",TEG-bbrp-00055,23.88,"{""attribute_length"": ""4'"", ""attribute_color"": ""White""}"
Casement Parts(149),1 3/8″ Aluminum Divided Lite Muntin Bar with Tape,https://truthentrygard.com/product/1-3-8-aluminum-divided-lite-muntin-bar-with-tape/,TEG-bbrp-00055,$ 23.88,"**For questions or concerns, please contact info@truthentrygard.com",,"{""Length"": ""1', 2', 3', 4', 5', 6'"", ""Color"": ""White, Dark Bronze, Sandstone""}",TEG-bbrp-00055,23.88,"{""attribute_length"": ""4'"", ""attribute_color"": ""Dark Bronze""}"
Casement Parts(149),1 3/8″ Aluminum Divided Lite Muntin Bar with Tape,https://truthentrygard.com/product/1-3-8-aluminum-divided-lite-muntin-bar-with-tape/,TEG-bbrp-00055,$ 23.88,"**For questions or concerns, please contact info@truthentrygard.com",,"{""Length"": ""1', 2', 3', 4', 5', 6'"", ""Color"": ""White, Dark Bronze, Sandstone""}",TEG-bbrp-00055,23.88,"{""attribute_length"": ""4'"", ""attribute_color"": ""Sandstone""}"
Casement Parts(149),1 3/8″ Aluminum Divided Lite Muntin Bar with Tape,https://truthentrygard.com/product/1-3-8-aluminum-divided-lite-muntin-bar-with-tape/,TEG-bbrp-00055,$ 23.88,"**For questions or concerns, please contact info@truthentrygard.com",,"{""Length"": ""1', 2', 3', 4', 5', 6'"", ""Color"": ""White, Dark Bronze, Sandstone""}",TEG-bbrp-00055,23.88,"{""attribute_length"": ""5'"", ""attribute_color"": ""White""}"
Casement Parts(149),1 3/8″ Aluminum Divided Lite Muntin Bar with Tape,https://truthentrygard.com/product/1-3-8-aluminum-divided-lite-muntin-bar-with-tape/,TEG-bbrp-00055,$ 23.88,"**For questions or concerns, please contact info@truthentrygard.com",,"{""Length"": ""1', 2', 3', 4', 5', 6'"", ""Color"": ""White, Dark Bronze, Sandstone""}",TEG-bbrp-00055,23.88,"{""attribute_length"": ""5'"", ""attribute_color"": ""Dark Bronze""}"
Casement Parts(149),1 3/8″ Aluminum Divided Lite Muntin Bar with Tape,https://truthentrygard.com/product/1-3-8-aluminum-divided-lite-muntin-bar-with-tape/,TEG-bbrp-00055,$ 23.88,"**For questions or concerns, please contact info@truthentrygard.com",,"{""Length"": ""1', 2', 3', 4', 5', 6'"", ""Color"": ""White, Dark Bronze, Sandstone""}",TEG-bbrp-00055,23.88,"{""attribute_length"": ""5'"", ""attribute_color"": ""Sandstone""}"
Casement Parts(149),1 3/8″ Aluminum Divided Lite Muntin Bar with Tape,https://truthentrygard.com/product/1-3-8-aluminum-divided-lite-muntin-bar-with-tape/,TEG-bbrp-00055,$ 23.88,"**For questions or concerns, please contact info@truthentrygard.com",,"{""Length"": ""1', 2', 3', 4', 5', 6'"", ""Color"": ""White, Dark Bronze, Sandstone""}",TEG-bbrp-00055,23.88,"{""attribute_length"": ""6'"", ""attribute_color"": ""White""}"
Casement Parts(149),1 3/8″ Aluminum Divided Lite Muntin Bar with Tape,https://truthentrygard.com/product/1-3-8-aluminum-divided-lite-muntin-bar-with-tape/,TEG-bbrp-00055,$ 23.88,"**For questions or concerns, please contact info@truthentrygard.com",,"{""Length"": ""1', 2', 3', 4', 5', 6'"", ""Color"": ""White, Dark Bronze, Sandstone""}",TEG-bbrp-00055,23.88,"{""attribute_length"": ""6'"", ""attribute_color"": ""Dark Bronze""}"
Casement Parts(149),1 3/8″ Aluminum Divided Lite Muntin Bar with Tape,https://truthentrygard.com/product/1-3-8-aluminum-divided-lite-muntin-bar-with-tape/,TEG-bbrp-00055,$ 23.88,"**For questions or concerns, please contact info@truthentrygard.com",,"{""Length"": ""1', 2', 3', 4', 5', 6'"", ""Color"": ""White, Dark Bronze, Sandstone""}",TEG-bbrp-00055,23.88,"{""attribute_length"": ""6'"", ""attribute_color"": ""Sandstone""}"
Casement Parts(149),1 3/8″ Wood Divided Lite Muntin Bar with Tape,https://truthentrygard.com/product/1-3-8-wood-divided-lite-muntin-bar-with-tape/,TEG-bbrp-00054,$ 5.95 – $ 35.71 Price range: $5.95 through $35.71,"**For questions or concerns, please contact info@truthentrygard.com",,"{""Length"": ""1', 2', 3', 4', 5', 6'""}",TEG-bbrp-00054,5.95,"{""attribute_length"": ""1'""}"
Casement Parts(149),1 3/8″ Wood Divided Lite Muntin Bar with Tape,https://truthentrygard.com/product/1-3-8-wood-divided-lite-muntin-bar-with-tape/,TEG-bbrp-00054,$ 5.95 – $ 35.71 Price range: $5.95 through $35.71,"**For questions or concerns, please contact info@truthentrygard.com",,"{""Length"": ""1', 2', 3', 4', 5', 6'""}",TEG-bbrp-00054,11.9,"{""attribute_length"": ""2'""}"
Casement Parts(149),1 3/8″ Wood Divided Lite Muntin Bar with Tape,https://truthentrygard.com/product/1-3-8-wood-divided-lite-muntin-bar-with-tape/,TEG-bbrp-00054,$ 5.95 – $ 35.71 Price range: $5.95 through $35.71,"**For questions or concerns, please contact info@truthentrygard.com",,"{""Length"": ""1', 2', 3', 4', 5', 6'""}",TEG-bbrp-00054,17.85,"{""attribute_length"": ""3'""}"
Casement Parts(149),1 3/8″ Wood Divided Lite Muntin Bar with Tape,https://truthentrygard.com/product/1-3-8-wood-divided-lite-muntin-bar-with-tape/,TEG-bbrp-00054,$ 5.95 – $ 35.71 Price range: $5.95 through $35.71,"**For questions or concerns, please contact info@truthentrygard.com",,"{""Length"": ""1', 2', 3', 4', 5', 6'""}",TEG-bbrp-00054,23.81,"{""attribute_length"": ""4'""}"
Casement Parts(149),1 3/8″ Wood Divided Lite Muntin Bar with Tape,https://truthentrygard.com/product/1-3-8-wood-divided-lite-muntin-bar-with-tape/,TEG-bbrp-00054,$ 5.95 – $ 35.71 Price range: $5.95 through $35.71,"**For questions or concerns, please contact info@truthentrygard.com",,"{""Length"": ""1', 2', 3', 4', 5', 6'""}",TEG-bbrp-00054,29.75,"{""attribute_length"": ""5'""}"
Casement Parts(149),1 3/8″ Wood Divided Lite Muntin Bar with Tape,https://truthentrygard.com/product/1-3-8-wood-divided-lite-muntin-bar-with-tape/,TEG-bbrp-00054,$ 5.95 – $ 35.71 Price range: $5.95 through $35.71,"**For questions or concerns, please contact info@truthentrygard.com",,"{""Length"": ""1', 2', 3', 4', 5', 6'""}",TEG-bbrp-00054,35.71,"{""attribute_length"": ""6'""}"
Casement Parts(149),1″ Aluminum Divided Lite Muntin Bar with Tape,https://truthentrygard.com/product/1-aluminum-divided-lite-muntin-bar-with-tape/,TEG-bbrp-00056,$ 17.66 – $ 99.29 Price range: $17.66 through $99.29,,,"{""Length"": ""1', 2', 3', 4', 5', 6'"", ""Color"": ""White, Dark Bronze, Sandstone""}",TEG-bbrp-00056,17.66,"{""attribute_length"": ""1'"", ""attribute_color"": ""White""}"
Casement Parts(149),1″ Aluminum Divided Lite Muntin Bar with Tape,https://truthentrygard.com/product/1-aluminum-divided-lite-muntin-bar-with-tape/,TEG-bbrp-00056,$ 17.66 – $ 99.29 Price range: $17.66 through $99.29,,,"{""Length"": ""1', 2', 3', 4', 5', 6'"", ""Color"": ""White, Dark Bronze, Sandstone""}",TEG-bbrp-00056,17.66,"{""attribute_length"": ""1'"", ""attribute_color"": ""Dark Bronze""}"
Casement Parts(149),1″ Aluminum Divided Lite Muntin Bar with Tape,https://truthentrygard.com/product/1-aluminum-divided-lite-muntin-bar-with-tape/,TEG-bbrp-00056,$ 17.66 – $ 99.29 Price range: $17.66 through $99.29,,,"{""Length"": ""1', 2', 3', 4', 5', 6'"", ""Color"": ""White, Dark Bronze, Sandstone""}",TEG-bbrp-00056,17.66,"{""attribute_length"": ""1'"", ""attribute_color"": ""Sandstone""}"
Casement Parts(149),1″ Aluminum Divided Lite Muntin Bar with Tape,https://truthentrygard.com/product/1-aluminum-divided-lite-muntin-bar-with-tape/,TEG-bbrp-00056,$ 17.66 – $ 99.29 Price range: $17.66 through $99.29,,,"{""Length"": ""1', 2', 3', 4', 5', 6'"", ""Color"": ""White, Dark Bronze, Sandstone""}",TEG-bbrp-00056,33.58,"{""attribute_length"": ""2'"", ""attribute_color"": ""White""}"
Casement Parts(149),1″ Aluminum Divided Lite Muntin Bar with Tape,https://truthentrygard.com/product/1-aluminum-divided-lite-muntin-bar-with-tape/,TEG-bbrp-00056,$ 17.66 – $ 99.29 Price range: $17.66 through $99.29,,,"{""Length"": ""1', 2', 3', 4', 5', 6'"", ""Color"": ""White, Dark Bronze, Sandstone""}",TEG-bbrp-00056,33.58,"{""attribute_length"": ""2'"", ""attribute_color"": ""Dark Bronze""}"
Casement Parts(149),1″ Aluminum Divided Lite Muntin Bar with Tape,https://truthentrygard.com/product/1-aluminum-divided-lite-muntin-bar-with-tape/,TEG-bbrp-00056,$ 17.66 – $ 99.29 Price range: $17.66 through $99.29,,,"{""Length"": ""1', 2', 3', 4', 5', 6'"", ""Color"": ""White, Dark Bronze, Sandstone""}",TEG-bbrp-00056,33.58,"{""attribute_length"": ""2'"", ""attribute_color"": ""Sandstone""}"
Casement Parts(149),1″ Aluminum Divided Lite Muntin Bar with Tape,https://truthentrygard.com/product/1-aluminum-divided-lite-muntin-bar-with-tape/,TEG-bbrp-00056,$ 17.66 – $ 99.29 Price range: $17.66 through $99.29,,,"{""Length"": ""1', 2', 3', 4', 5', 6'"", ""Color"": ""White, Dark Bronze, Sandstone""}",TEG-bbrp-00056,50.79,"{""attribute_length"": ""3'"", ""attribute_color"": ""White""}"
Casement Parts(149),1″ Aluminum Divided Lite Muntin Bar with Tape,https://truthentrygard.com/product/1-aluminum-divided-lite-muntin-bar-with-tape/,TEG-bbrp-00056,$ 17.66 – $ 99.29 Price range: $17.66 through $99.29,,,"{""Length"": ""1', 2', 3', 4', 5', 6'"", ""Color"": ""White, Dark Bronze, Sandstone""}",TEG-bbrp-00056,50.79,"{""attribute_length"": ""3'"", ""attribute_color"": ""Dark Bronze""}"
Casement Parts(149),1″ Aluminum Divided Lite Muntin Bar with Tape,https://truthentrygard.com/product/1-aluminum-divided-lite-muntin-bar-with-tape/,TEG-bbrp-00056,$ 17.66 – $ 99.29 Price range: $17.66 through $99.29,,,"{""Length"": ""1', 2', 3', 4', 5', 6'"", ""Color"": ""White, Dark Bronze, Sandstone""}",TEG-bbrp-00056,50.79,"{""attribute_length"": ""3'"", ""attribute_color"": ""Sandstone""}"
Casement Parts(149),1″ Aluminum Divided Lite Muntin Bar with Tape,https://truthentrygard.com/product/1-aluminum-divided-lite-muntin-bar-with-tape/,TEG-bbrp-00056,$ 17.66 – $ 99.29 Price range: $17.66 through $99.29,,,"{""Length"": ""1', 2', 3', 4', 5', 6'"", ""Color"": ""White, Dark Bronze, Sandstone""}",TEG-bbrp-00056,70.18,"{""attribute_length"": ""4'"", ""attribute_color"": ""White""}"
Casement Parts(149),1″ Aluminum Divided Lite Muntin Bar with Tape,https://truthentrygard.com/product/1-aluminum-divided-lite-muntin-bar-with-tape/,TEG-bbrp-00056,$ 17.66 – $ 99.29 Price range: $17.66 through $99.29,,,"{""Length"": ""1', 2', 3', 4', 5', 6'"", ""Color"": ""White, Dark Bronze, Sandstone""}",TEG-bbrp-00056,70.18,"{""attribute_length"": ""4'"", ""attribute_color"": ""Dark Bronze""}"
Casement Parts(149),1″ Aluminum Divided Lite Muntin Bar with Tape,https://truthentrygard.com/product/1-aluminum-divided-lite-muntin-bar-with-tape/,TEG-bbrp-00056,$ 17.66 – $ 99.29 Price range: $17.66 through $99.29,,,"{""Length"": ""1', 2', 3', 4', 5', 6'"", ""Color"": ""White, Dark Bronze, Sandstone""}",TEG-bbrp-00056,70.18,"{""attribute_length"": ""4'"", ""attribute_color"": ""Sandstone""}"
